invoice_no,customer_id,invoice_date,country,customer_segment,category,quantity,unit_price,total_price
INV874081,C01540,2023-01-22,Thailand,Budget,Home & Living,8,35600.0,285100.0
INV586653,C02866,2023-06-14,Indonesia,Premium,Home & Living,1,1349400.0,1349400.0
INV599784,C03714,2023-11-19,Thailand,Premium,Home & Living,7,1040000.0,7280300.0
INV735410,C01742,2024-06-02,Indonesia,Premium,Electronics,1,2070200.0,2070200.0
INV312375,C00419,2024-03-12,Vietnam,Budget,Electronics,1,110500.0,110500.0
INV627921,C01720,2024-02-28,Indonesia,Premium,Home & Living,1,2766500.0,2766500.0
INV609116,C02814,2023-04-16,Vietnam,Budget,Beauty,1,38200.0,38200.0
INV655656,C03781,2023-07-18,Singapore,Premium,Home & Living,2,1126200.0,2252400.0
INV984091,C01910,2023-03-01,Indonesia,Regular,Home & Living,1,141100.0,141100.0
INV912257,C03248,2024-07-22,Malaysia,Premium,Books,1,1803700.0,1803700.0
INV254385,C02606,2024-06-22,Indonesia,Regular,Food & Beverage,1,322300.0,322300.0
INV299132,C02865,2023-07-26,Malaysia,Regular,Electronics,1,210300.0,210300.0
INV691648,C01377,2023-02-14,Indonesia,Premium,Beauty,1,1280200.0,1280200.0
INV130977,C03023,2024-04-16,Singapore,Regular,Beauty,1,128800.0,128800.0
INV668336,C03488,2023-10-25,Malaysia,Budget,Home & Living,1,71700.0,71700.0
INV408915,C01973,2023-06-23,Indonesia,Regular,Fashion,1,124400.0,124400.0
INV624272,C02104,2024-04-20,Indonesia,Regular,Home & Living,5,120000.0,600100.0
INV589383,C03099,2023-12-18,Singapore,Budget,Electronics,2,64900.0,129800.0
INV826030,C02622,2023-09-26,Indonesia,Budget,Home & Living,5,15200.0,76000.0
INV209379,C02714,2023-05-22,Singapore,Budget,Fashion,1,17800.0,17800.0
INV690813,C02692,2023-01-04,Philippines,Regular,Beauty,1,215500.0,215500.0
INV934743,C02276,2024-10-02,Singapore,Budget,Home & Living,2,46500.0,93000.0
INV980274,C03973,2024-02-28,Malaysia,Budget,Home & Living,1,27500.0,27500.0
INV653020,C02532,2023-08-24,Indonesia,Budget,Electronics,1,44000.0,44000.0
INV282312,C02245,2024-12-03,Indonesia,Budget,Fashion,1,82100.0,82100.0
INV780438,C03659,2024-06-01,Indonesia,Regular,Fashion,2,269600.0,539200.0
INV171325,C01976,2024-10-27,Singapore,Regular,Fashion,1,133200.0,133200.0
INV701861,C03197,2024-07-11,Malaysia,Budget,Beauty,1,19500.0,19500.0
INV496782,C02321,2023-01-08,Malaysia,Budget,Electronics,4,34900.0,139400.0
INV994979,C00899,2024-02-13,Singapore,Regular,Food & Beverage,1,262800.0,262800.0
INV649012,C03195,2024-11-28,Indonesia,Budget,Food & Beverage,1,103800.0,103800.0
INV267383,C03506,2023-03-06,Philippines,Regular,Beauty,1,201700.0,201700.0
INV426713,C03196,2023-02-18,Thailand,Budget,Electronics,2,42400.0,84900.0
INV487433,C03567,2023-06-17,Thailand,Regular,Electronics,1,273100.0,273100.0
INV379193,C00321,2023-12-11,Singapore,Budget,Electronics,1,86000.0,86000.0
INV124366,C00411,2023-09-15,Malaysia,Budget,Fashion,1,77300.0,77300.0
INV672450,C03462,2024-03-08,Malaysia,Premium,Fashion,1,1562100.0,1562100.0
INV810531,C00279,2023-03-18,Indonesia,Regular,Food & Beverage,2,290700.0,581400.0
INV725772,C03812,2024-04-05,Indonesia,Premium,Fashion,1,1251900.0,1251900.0
INV399352,C03524,2023-11-20,Malaysia,Budget,Electronics,1,60100.0,60100.0
INV798169,C01533,2023-04-14,Indonesia,Regular,Food & Beverage,5,158900.0,794500.0
INV733868,C01914,2024-04-12,Indonesia,Budget,Electronics,1,68300.0,68300.0
INV108795,C02287,2024-03-29,Thailand,Regular,Fashion,1,235300.0,235300.0
INV229301,C03857,2023-08-11,Australia,Regular,Beauty,1,180600.0,180600.0
INV684696,C02804,2023-02-12,Singapore,Premium,Food & Beverage,1,1017000.0,1017000.0
INV377247,C01702,2023-04-19,Malaysia,Budget,Beauty,2,90800.0,181600.0
INV860092,C00053,2024-07-26,Indonesia,Premium,Sports,3,1395100.0,4185300.0
INV747811,C02941,2023-01-05,Thailand,Premium,Fashion,1,771600.0,771600.0
INV860666,C03003,2023-12-21,Malaysia,Budget,Home & Living,1,23700.0,23700.0
INV369915,C00086,2023-09-22,Malaysia,Regular,Home & Living,1,148000.0,148000.0
INV578207,C02242,2024-06-27,Singapore,Regular,Fashion,1,241600.0,241600.0
INV701374,C01185,2024-07-18,Malaysia,Regular,Home & Living,8,169500.0,1355900.0
INV959754,C01650,2023-02-15,Indonesia,Regular,Fashion,4,353600.0,1414500.0
INV659922,C00831,2023-10-06,Malaysia,Premium,Beauty,1,1368700.0,1368700.0
INV301743,C00116,2023-09-10,Indonesia,Regular,Sports,3,84300.0,252900.0
INV536708,C01586,2023-09-19,Indonesia,Regular,Food & Beverage,1,153000.0,153000.0
INV665377,C03380,2023-11-22,Malaysia,Budget,Food & Beverage,1,25300.0,25300.0
INV825667,C00024,2024-01-22,Thailand,Regular,Toys,2,191700.0,383500.0
INV871992,C00433,2024-04-13,Philippines,Regular,Food & Beverage,1,270800.0,270800.0
INV242079,C00741,2024-10-11,Indonesia,Regular,Beauty,3,183700.0,551000.0
INV162788,C02769,2024-02-01,Indonesia,Premium,Food & Beverage,1,795900.0,795900.0
INV204814,C01612,2023-07-07,Singapore,Regular,Sports,1,530400.0,530400.0
INV628853,C03793,2023-12-10,Singapore,Budget,Home & Living,1,47100.0,47100.0
INV130987,C00141,2024-12-05,Thailand,Regular,Home & Living,1,67500.0,67500.0
INV837392,C03422,2024-03-08,Philippines,Premium,Fashion,1,1724800.0,1724800.0
INV884014,C02969,2024-03-08,Indonesia,Regular,Electronics,4,150700.0,602800.0
INV158838,C02503,2023-11-01,Thailand,Budget,Electronics,3,114800.0,344300.0
INV771055,C03164,2023-11-24,Indonesia,Regular,Electronics,1,172500.0,172500.0
INV706036,C03986,2024-09-12,Malaysia,Regular,Electronics,4,155900.0,623600.0
INV418444,C03240,2024-12-01,Japan,Budget,Electronics,1,81800.0,81800.0
INV771450,C02330,2023-08-16,Philippines,Regular,Electronics,2,425400.0,850800.0
INV657008,C01386,2023-01-25,Indonesia,Regular,Food & Beverage,2,347200.0,694300.0
INV860006,C00142,2024-05-25,Indonesia,Regular,Electronics,10,203800.0,2038300.0
INV321928,C01595,2024-12-20,Thailand,Budget,Fashion,2,106500.0,213000.0
INV773621,C02570,2023-06-27,Singapore,Budget,Beauty,1,61000.0,61000.0
INV840335,C02716,2023-12-09,Australia,Regular,Food & Beverage,2,128200.0,256500.0
INV560131,C00458,2023-09-04,Philippines,Regular,Electronics,2,431200.0,862300.0
INV232878,C00527,2023-04-20,Philippines,Regular,Fashion,1,289200.0,289200.0
INV653126,C02331,2024-06-22,Indonesia,Budget,Electronics,1,64200.0,64200.0
INV124247,C02638,2024-05-23,Indonesia,Premium,Electronics,3,1052600.0,3157700.0
INV184196,C01346,2023-10-22,Indonesia,Regular,Home & Living,1,144200.0,144200.0
INV924725,C03234,2023-12-08,Malaysia,Regular,Home & Living,1,349500.0,349500.0
INV666768,C02556,2024-05-13,Thailand,Budget,Toys,1,88500.0,88500.0
INV203212,C03237,2024-10-13,Indonesia,Regular,Food & Beverage,1,267800.0,267800.0
INV762427,C03478,2023-08-29,Vietnam,Regular,Electronics,2,250900.0,501900.0
INV310015,C03909,2024-03-26,Japan,Regular,Electronics,1,305600.0,305600.0
INV397486,C02835,2023-03-21,Indonesia,Premium,Fashion,1,1574800.0,1574800.0
INV981570,C03024,2023-05-03,Indonesia,Budget,Sports,1,76000.0,76000.0
INV801135,C02798,2024-05-04,Indonesia,Regular,Electronics,1,242700.0,242700.0
INV506530,C03730,2023-12-13,Philippines,Regular,Home & Living,1,411000.0,411000.0
INV383220,C00295,2023-05-21,Philippines,Premium,Fashion,1,1783000.0,1783000.0
INV723064,C03394,2024-05-07,Australia,Regular,Fashion,5,144800.0,724000.0
INV358213,C03128,2023-09-16,Indonesia,Budget,Beauty,1,49600.0,49600.0
INV975631,C02128,2023-07-21,Vietnam,Regular,Home & Living,1,111700.0,111700.0
INV620912,C02958,2023-04-24,Indonesia,Premium,Electronics,1,1055700.0,1055700.0
INV266775,C03108,2024-07-11,Indonesia,Regular,Electronics,3,630400.0,1891200.0
INV337011,C02129,2024-04-05,Thailand,Regular,Beauty,2,164600.0,329300.0
INV468948,C01032,2023-02-09,Philippines,Regular,Electronics,1,399900.0,399900.0
INV600792,C02405,2024-09-23,Thailand,Budget,Home & Living,1,56100.0,56100.0
INV555816,C01962,2024-02-23,Philippines,Regular,Beauty,1,351900.0,351900.0
INV423913,C00832,2023-09-28,Philippines,Budget,Electronics,3,70700.0,212200.0
INV561930,C03445,2023-01-15,Malaysia,Regular,Fashion,8,381200.0,3049800.0
INV365359,C03195,2024-02-15,Indonesia,Budget,Beauty,1,115700.0,115700.0
INV448182,C01060,2023-04-28,Indonesia,Budget,Electronics,5,71000.0,354900.0
INV570832,C03530,2024-03-28,Indonesia,Premium,Sports,2,1947300.0,3894600.0
INV245662,C02113,2023-07-17,Indonesia,Budget,Electronics,1,46800.0,46800.0
INV729039,C03227,2023-04-30,Vietnam,Regular,Beauty,3,204000.0,612100.0
INV635820,C02870,2024-05-12,Singapore,Budget,Toys,1,38600.0,38600.0
INV459603,C03670,2024-03-13,Indonesia,Budget,Toys,1,84600.0,84600.0
INV231297,C02232,2024-10-08,Indonesia,Regular,Electronics,2,187300.0,374600.0
INV460293,C00637,2023-11-20,Indonesia,Regular,Sports,10,94400.0,943700.0
INV995522,C03707,2024-11-10,Indonesia,Premium,Home & Living,1,1177000.0,1177000.0
INV450329,C01644,2023-05-15,Indonesia,Budget,Electronics,1,35700.0,35700.0
INV926538,C01251,2024-07-29,Indonesia,Regular,Food & Beverage,2,196000.0,392100.0
INV521423,C03208,2024-03-08,Indonesia,Premium,Fashion,1,1110600.0,1110600.0
INV283001,C03655,2024-04-10,Indonesia,Regular,Fashion,4,287200.0,1148900.0
INV287333,C02780,2024-09-16,Australia,Regular,Fashion,1,397000.0,397000.0
INV736592,C02377,2024-08-09,Indonesia,Regular,Electronics,1,113000.0,113000.0
INV585725,C00199,2023-02-26,Malaysia,Regular,Home & Living,1,47800.0,47800.0
INV241841,C02084,2023-06-15,Philippines,Regular,Home & Living,1,492400.0,492400.0
INV595115,C03356,2024-03-06,Australia,Regular,Food & Beverage,1,143900.0,143900.0
INV384487,C02628,2024-09-22,Thailand,Regular,Fashion,4,134600.0,538300.0
INV554510,C01061,2023-02-14,Thailand,Regular,Home & Living,1,298400.0,298400.0
INV124611,C03979,2024-11-13,Philippines,Premium,Food & Beverage,1,2009200.0,2009200.0
INV372403,C00197,2024-02-01,Indonesia,Budget,Home & Living,1,91800.0,91800.0
INV271589,C03515,2023-09-22,Malaysia,Budget,Home & Living,1,34600.0,34600.0
INV852111,C01160,2024-03-24,Indonesia,Regular,Home & Living,1,374000.0,374000.0
INV684159,C00441,2023-08-27,Malaysia,Budget,Fashion,2,41400.0,82700.0
INV651146,C03172,2024-07-04,Malaysia,Budget,Electronics,1,44200.0,44200.0
INV348089,C00385,2023-08-12,Indonesia,Regular,Home & Living,1,130000.0,130000.0
INV241514,C02386,2024-09-22,Indonesia,Regular,Electronics,1,251300.0,251300.0
INV798780,C01493,2024-07-03,Australia,Budget,Food & Beverage,1,140300.0,140300.0
INV650226,C01133,2024-09-12,Singapore,Premium,Sports,5,692000.0,3460100.0
INV244521,C02677,2024-02-04,Indonesia,Regular,Sports,3,317800.0,953400.0
INV475549,C01508,2023-06-08,Thailand,Premium,Home & Living,1,1227400.0,1227400.0
INV365168,C03918,2024-10-24,Singapore,Premium,Fashion,3,1320500.0,3961500.0
INV780718,C03242,2024-03-09,Indonesia,Regular,Beauty,1,280700.0,280700.0
INV875569,C02530,2024-05-28,Indonesia,Regular,Fashion,2,106300.0,212500.0
INV532306,C01483,2024-07-30,Singapore,Budget,Fashion,1,36000.0,36000.0
INV191096,C03594,2024-03-17,Thailand,Regular,Beauty,4,434500.0,1738100.0
INV520944,C00665,2023-07-04,Philippines,Budget,Electronics,2,34200.0,68400.0
INV772582,C00949,2023-05-18,Singapore,Budget,Beauty,2,15100.0,30200.0
INV154322,C03579,2024-07-21,Singapore,Regular,Fashion,3,417600.0,1252800.0
INV427319,C02865,2024-07-26,Malaysia,Regular,Fashion,1,190300.0,190300.0
INV614444,C00694,2023-07-25,Philippines,Regular,Fashion,2,118800.0,237500.0
INV183049,C03410,2024-10-29,Thailand,Regular,Sports,2,141300.0,282600.0
INV420241,C01668,2024-12-23,Indonesia,Premium,Food & Beverage,1,397100.0,397100.0
INV268748,C03607,2024-08-16,Indonesia,Budget,Beauty,3,68200.0,204700.0
INV252734,C01463,2024-02-25,Indonesia,Regular,Sports,4,162900.0,651600.0
INV483393,C03859,2024-10-03,Singapore,Budget,Electronics,2,65000.0,129900.0
INV778981,C03513,2023-01-05,Vietnam,Premium,Home & Living,1,1905000.0,1905000.0
INV865193,C02365,2023-01-27,Indonesia,Budget,Electronics,1,52600.0,52600.0
INV532632,C01813,2023-08-08,Indonesia,Budget,Food & Beverage,5,145100.0,725600.0
INV996901,C01548,2023-10-20,Indonesia,Premium,Electronics,1,1595900.0,1595900.0
INV713911,C03937,2023-01-19,Malaysia,Budget,Books,1,85200.0,85200.0
INV179135,C01933,2024-03-20,Australia,Regular,Beauty,1,297100.0,297100.0
INV734250,C01576,2023-10-19,Philippines,Regular,Electronics,1,211700.0,211700.0
INV694088,C02287,2023-02-07,Thailand,Regular,Home & Living,4,264100.0,1056400.0
INV106663,C03036,2023-03-27,Singapore,Budget,Beauty,1,59400.0,59400.0
INV550562,C03174,2023-02-24,Malaysia,Budget,Electronics,1,76300.0,76300.0
INV721677,C03840,2023-12-07,Singapore,Budget,Beauty,2,65300.0,130700.0
INV423911,C00566,2023-11-27,Philippines,Regular,Beauty,1,429800.0,429800.0
INV426088,C01245,2023-12-14,Indonesia,Regular,Fashion,6,100500.0,603200.0
INV140625,C02333,2023-09-12,Indonesia,Budget,Fashion,3,54500.0,163400.0
INV200753,C00961,2023-02-25,Malaysia,Premium,Food & Beverage,1,1063000.0,1063000.0
INV381821,C03095,2024-06-15,Indonesia,Budget,Electronics,2,21800.0,43600.0
INV236622,C03594,2024-02-14,Thailand,Regular,Sports,1,340000.0,340000.0
INV870905,C02420,2024-11-01,Australia,Premium,Fashion,3,532800.0,1598300.0
INV862502,C03395,2024-05-17,Indonesia,Regular,Books,2,541900.0,1083800.0
INV896411,C01743,2023-11-02,Singapore,Regular,Fashion,1,113500.0,113500.0
INV824441,C01784,2024-10-28,Thailand,Premium,Fashion,4,938800.0,3755400.0
INV778124,C03956,2023-01-03,Indonesia,Budget,Toys,1,123900.0,123900.0
INV236874,C00485,2024-01-01,Indonesia,Budget,Fashion,1,78500.0,78500.0
INV797527,C00725,2023-12-15,Malaysia,Regular,Food & Beverage,1,152200.0,152200.0
INV676636,C02742,2024-11-21,Vietnam,Premium,Food & Beverage,1,469600.0,469600.0
INV631047,C02033,2024-08-07,Vietnam,Regular,Fashion,1,314300.0,314300.0
INV819866,C02387,2024-04-13,Indonesia,Premium,Sports,1,227300.0,227300.0
INV159243,C01596,2023-07-22,Singapore,Regular,Food & Beverage,2,110300.0,220500.0
INV265513,C00994,2023-07-23,Indonesia,Budget,Books,1,57800.0,57800.0
INV531663,C00872,2023-04-22,Singapore,Regular,Beauty,4,99100.0,396500.0
INV491660,C03934,2024-02-11,Australia,Regular,Electronics,1,123100.0,123100.0
INV697216,C01178,2024-02-14,Philippines,Regular,Fashion,1,117100.0,117100.0
INV885890,C03016,2023-02-16,Australia,Budget,Home & Living,1,38200.0,38200.0
INV161989,C02105,2024-04-03,Philippines,Regular,Electronics,1,334000.0,334000.0
INV800275,C00129,2024-11-26,Australia,Budget,Toys,5,25700.0,128300.0
INV223674,C03682,2023-03-09,Vietnam,Budget,Fashion,5,81800.0,409000.0
INV197734,C03279,2024-05-21,Indonesia,Regular,Fashion,2,327700.0,655400.0
INV100974,C01705,2023-05-10,Indonesia,Budget,Home & Living,1,73000.0,73000.0
INV253955,C03290,2024-10-16,Indonesia,Premium,Home & Living,2,1205200.0,2410400.0
INV526923,C01060,2023-01-12,Indonesia,Budget,Electronics,8,85700.0,686000.0
INV284700,C00296,2023-10-04,Australia,Regular,Home & Living,2,161900.0,323800.0
INV580648,C00033,2023-06-01,Indonesia,Regular,Electronics,1,267600.0,267600.0
INV927387,C01936,2024-03-06,Singapore,Premium,Electronics,1,1168600.0,1168600.0
INV357110,C02074,2023-09-21,Indonesia,Premium,Toys,1,1338800.0,1338800.0
INV972466,C03189,2023-11-14,Indonesia,Premium,Electronics,1,1130800.0,1130800.0
INV777757,C02165,2024-08-12,Malaysia,Regular,Beauty,2,127700.0,255500.0
INV899839,C00194,2023-11-10,Indonesia,Regular,Fashion,1,421500.0,421500.0
INV246956,C00660,2023-12-13,Australia,Budget,Electronics,2,74600.0,149200.0
INV806430,C03249,2024-03-17,Indonesia,Premium,Electronics,5,983500.0,4917400.0
INV473431,C01416,2024-12-03,Indonesia,Premium,Electronics,1,1853600.0,1853600.0
INV301812,C00276,2023-06-13,Indonesia,Budget,Food & Beverage,3,85800.0,257300.0
INV623331,C01727,2023-10-19,Indonesia,Premium,Sports,3,445700.0,1337200.0
INV804549,C03443,2024-05-17,Thailand,Premium,Home & Living,1,1004200.0,1004200.0
INV183395,C02313,2023-09-27,Indonesia,Regular,Electronics,1,143700.0,143700.0
INV531226,C00546,2023-03-25,Indonesia,Regular,Beauty,2,53000.0,106000.0
INV264586,C01524,2023-01-16,Indonesia,Regular,Home & Living,1,200500.0,200500.0
INV492176,C01956,2024-06-04,Indonesia,Regular,Fashion,1,210900.0,210900.0
INV700848,C02450,2024-12-18,Australia,Regular,Food & Beverage,2,219200.0,438400.0
INV851880,C01089,2023-07-16,Malaysia,Budget,Electronics,7,79400.0,555700.0
INV663593,C03844,2024-07-16,Thailand,Regular,Sports,1,82700.0,82700.0
INV460040,C03055,2024-05-25,Malaysia,Regular,Home & Living,2,92800.0,185600.0
INV728627,C01690,2024-01-03,Philippines,Regular,Fashion,4,485800.0,1943300.0
INV688188,C00388,2024-10-16,Indonesia,Regular,Electronics,1,442800.0,442800.0
INV431798,C00190,2024-05-20,Singapore,Regular,Fashion,3,601600.0,1804700.0
INV162216,C01702,2023-07-11,Malaysia,Budget,Fashion,4,51300.0,205200.0
INV858789,C02214,2023-09-24,Indonesia,Regular,Fashion,2,298300.0,596700.0
INV805802,C01577,2023-03-13,Indonesia,Regular,Fashion,2,254000.0,507900.0
INV271600,C03233,2023-06-15,Singapore,Budget,Electronics,1,77400.0,77400.0
INV873592,C00248,2024-06-26,Indonesia,Budget,Fashion,1,138800.0,138800.0
INV899749,C02213,2023-06-18,Malaysia,Premium,Sports,1,1809100.0,1809100.0
INV152149,C03599,2023-08-22,Indonesia,Regular,Electronics,1,212300.0,212300.0
INV518765,C02117,2023-04-12,Japan,Regular,Sports,1,363600.0,363600.0
INV863923,C03414,2023-10-08,Indonesia,Regular,Electronics,1,279500.0,279500.0
INV121464,C02941,2023-08-25,Thailand,Premium,Electronics,4,1423000.0,5692000.0
INV358052,C02531,2024-11-05,Indonesia,Regular,Electronics,1,260400.0,260400.0
INV240403,C02826,2024-10-04,Malaysia,Premium,Home & Living,6,1308900.0,7853500.0
INV580231,C00303,2024-05-21,Indonesia,Budget,Electronics,1,64400.0,64400.0
INV392815,C01025,2024-12-22,Indonesia,Premium,Home & Living,1,801800.0,801800.0
INV774619,C02685,2023-10-29,Philippines,Regular,Fashion,1,158000.0,158000.0
INV338971,C03390,2023-08-21,Indonesia,Budget,Home & Living,5,17100.0,85400.0
INV721955,C01289,2023-05-29,Vietnam,Budget,Sports,1,39900.0,39900.0
INV424096,C02161,2024-12-20,Philippines,Regular,Fashion,2,172100.0,344200.0
INV812093,C02478,2023-12-20,Indonesia,Premium,Beauty,4,921000.0,3683900.0
INV650817,C01435,2024-04-12,Singapore,Regular,Electronics,1,130900.0,130900.0
INV623120,C01855,2024-03-14,Indonesia,Premium,Electronics,1,500100.0,500100.0
INV774814,C01731,2024-12-10,Australia,Premium,Toys,2,614000.0,1228100.0
INV841729,C03681,2023-10-17,Singapore,Premium,Toys,1,527500.0,527500.0
INV409261,C02761,2023-02-25,Singapore,Regular,Electronics,1,372600.0,372600.0
INV576492,C01211,2024-04-28,Australia,Budget,Fashion,1,30700.0,30700.0
INV374546,C01037,2023-05-13,Vietnam,Regular,Toys,1,92500.0,92500.0
INV767374,C00623,2024-10-13,Singapore,Regular,Electronics,1,173600.0,173600.0
INV750490,C00099,2023-10-08,Indonesia,Budget,Books,2,52800.0,105700.0
INV257642,C00862,2024-05-07,Japan,Regular,Fashion,1,189100.0,189100.0
INV321343,C03267,2024-06-06,Indonesia,Regular,Home & Living,1,232600.0,232600.0
INV911129,C00834,2024-11-08,Indonesia,Premium,Home & Living,1,2576800.0,2576800.0
INV207766,C01617,2023-10-30,Philippines,Premium,Beauty,1,684500.0,684500.0
INV933709,C02309,2024-07-30,Australia,Regular,Fashion,1,236400.0,236400.0
INV758315,C01068,2023-08-19,Philippines,Budget,Electronics,1,98000.0,98000.0
INV178094,C00762,2024-11-05,Thailand,Budget,Home & Living,1,41100.0,41100.0
INV700106,C03325,2023-11-02,Japan,Budget,Food & Beverage,1,20800.0,20800.0
INV686192,C00022,2024-03-28,Indonesia,Regular,Home & Living,4,269300.0,1077000.0
INV743415,C03551,2023-03-30,Malaysia,Budget,Fashion,1,66000.0,66000.0
INV273060,C00557,2024-06-04,Indonesia,Regular,Electronics,1,186400.0,186400.0
INV169235,C02782,2023-09-11,Indonesia,Budget,Fashion,1,99000.0,99000.0
INV237504,C03837,2023-05-13,Thailand,Budget,Sports,1,50700.0,50700.0
INV234927,C00713,2023-05-05,Singapore,Regular,Electronics,6,141900.0,851200.0
INV232799,C00532,2024-05-29,Japan,Regular,Electronics,1,171000.0,171000.0
INV472764,C01096,2024-03-09,Indonesia,Premium,Fashion,1,1568900.0,1568900.0
INV592656,C01130,2024-09-10,Malaysia,Budget,Beauty,2,38200.0,76400.0
INV903738,C02166,2023-02-21,Malaysia,Regular,Food & Beverage,1,86000.0,86000.0
INV397990,C00074,2023-07-04,Philippines,Regular,Fashion,1,95300.0,95300.0
INV720903,C01726,2024-06-12,Indonesia,Premium,Fashion,1,485100.0,485100.0
INV774500,C01074,2023-06-25,Singapore,Budget,Home & Living,1,54800.0,54800.0
INV592382,C02177,2024-01-08,Indonesia,Regular,Beauty,1,262600.0,262600.0
INV700809,C01686,2024-07-31,Indonesia,Premium,Electronics,1,1235900.0,1235900.0
INV192897,C00169,2024-08-04,Indonesia,Regular,Fashion,1,152900.0,152900.0
INV904277,C00374,2024-01-06,Indonesia,Premium,Fashion,5,822400.0,4111800.0
INV879489,C01471,2024-06-25,Indonesia,Regular,Electronics,1,220300.0,220300.0
INV811507,C02641,2023-05-16,Indonesia,Budget,Beauty,2,20400.0,40900.0
INV497310,C00481,2023-12-26,Thailand,Premium,Home & Living,1,1682700.0,1682700.0
INV222658,C01181,2023-12-25,Indonesia,Premium,Fashion,7,520400.0,3643100.0
